;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
60;80;7;1061.4;False;1060.44;TL;1071.2;120;1080.2;120;1430.2;False;1407.3;TL;1661;120;1467.8;120;1212.8;False;1208.51;TL;1447.6;120;1447.6;120;1153.8;False;1146.77;TL;1346.6;120;1346.6;120;1044.2;False;1038.88;TL;1231.8;120;1074;120;1019.6;False;1019.11;TL;1204.2;120;1204.2;120
60;80;8;1195.8;False;1193.52;TL;1218.6;120;1207.6;120;1597.2;False;1585.54;TL;1681.2;120;1811.8;120;1353;True;1353;1044.12;1613.8;120;1605.8;120;1297;False;1291.09;TL;1522.6;120;1522.6;120;1161.8;True;1161.8;2156.14;1189.6;120;1199.6;120;1156;False;1146.54;TL;1320.4;120;1199.4;120
60;80;9;1045.2;False;1032.35;TL;1150.2;120;1085.2;120;1395;False;1369.99;TL;1608.8;120;1608.8;120;1227.4;False;1204.11;TL;1423.8;120;1423.8;120;1138.4;False;1123.55;TL;1310;120;1310;120;1008;False;1002.79;TL;1197.6;120;1068;120;1014.4;False;992.44;TL;1197;120;1197;120
60;80;10;1106.8;False;1102.91;TL;1215.2;120;1106.8;120;1452.8;False;1448.67;TL;1593;120;1460.8;120;1269;False;1266.23;TL;1493;120;1493;120;1195.8;False;1189.08;TL;1408;120;1408;120;1080;False;1076.13;TL;1196.2;120;1084;120;1060;False;1057.18;TL;1226.6;120;1226.6;120
60;90;1;1274;False;1273.36;TL;1364.2;120;1416;120;1703.6;True;1703.6;1529.4;1866.8;120;2022;120;1463.8;False;1455.57;TL;1783.8;120;1783.8;120;1401.2;False;1383.6;TL;1665.8;120;1665.8;120;1250.2;False;1242.72;TL;1419.8;120;1259.8;120;1239.2;False;1229.62;TL;1421.6;120;1421.6;120
60;90;2;1199.4;True;1199.35;TL;1428.8;120;1211.6;120;1602;False;1594.05;TL;1900;120;1900;120;1355.6;False;1349.94;TL;1608.2;120;1608.2;120;1293.6;False;1285.79;TL;1538.2;120;1538.2;120;1171.6;False;1166.23;TL;1295.6;120;1212.2;120;1153.4;False;1145.5;TL;1348.2;120;1348.2;120
60;90;3;1280.8;False;1276.93;TL;1326;120;1280.8;120;1701.8;True;1701.8;307.4;1790;120;1717.6;120;1455.6;False;1450.89;TL;1737;120;1737;120;1398;False;1387.53;TL;1675.2;120;1675.2;120;1241.8;True;1241.8;773.59;1348;120;1246.8;120;1221.6;True;1221.6;1627.86;1418.2;120;1418.2;120
60;90;4;1285.8;True;1285.8;227.59;1367.6;120;1294.8;120;1724.4;False;1719.7;TL;1810.6;120;1968.8;120;1463.8;True;1463.8;1178.26;1569;120;1754.8;120;1397.8;False;1385.02;TL;1640.6;120;1640.6;120;1252.6;False;1247.79;TL;1390.6;120;1270.6;120;1240.4;False;1230.34;TL;1427;120;1427;120
60;90;5;1195.2;False;1185.16;TL;1313.8;120;1401.6;120;1600.4;False;1586.28;TL;1890.2;120;1890.2;120;1375.4;False;1361.93;TL;1638;120;1638;120;1286.6;False;1286.18;TL;1532.8;120;1532.8;120;1162.8;False;1153.52;TL;1346.4;120;1346.4;120;1148.8;False;1139.61;TL;1319.4;120;1319.4;120
60;90;6;1243.4;False;1237.41;TL;1351.8;120;1387.2;120;1664.2;False;1653.99;TL;1746.2;120;1894.2;120;1439.2;False;1434.36;TL;1643.6;120;1643.6;120;1376.2;False;1356.53;TL;1589;120;1589;120;1223.2;False;1218.08;TL;1277.6;120;1406;120;1205.4;False;1202.51;TL;1292.2;120;1410;120
60;90;7;1302.2;False;1297.64;TL;1393.2;120;1302.2;120;1716.4;False;1713.28;TL;1864.6;120;1854.6;120;1514.4;False;1509.9;TL;1832.2;120;1832.2;120;1422.2;False;1414.6;TL;1702.2;120;1702.2;120;1273.4;False;1266.57;TL;1437.8;120;1417.4;120;1258.4;False;1254.65;TL;1459.2;120;1459.2;120
60;90;8;1214.2;False;1206.28;TL;1429.2;120;1226.2;120;1585.2;False;1579.16;TL;1849;120;1849;120;1412.6;False;1395.4;TL;1673.6;120;1673.6;120;1321.6;False;1311.11;TL;1556.2;120;1556.2;120;1182.4;False;1178.39;TL;1344.4;120;1203.2;120;1172.4;False;1166.91;TL;1360;120;1360;120
60;90;9;1284.6;False;1282.61;TL;1341;120;1285.6;120;1705.6;False;1705.17;TL;1772.8;120;1827.8;120;1476.8;False;1465.17;TL;1703.6;120;1703.6;120;1404.6;False;1388.8;TL;1632.4;120;1632.4;120;1262.6;False;1256.59;TL;1306.6;120;1411.2;120;1237.8;False;1232.09;TL;1424.4;120;1424.4;120
60;90;10;1284.2;False;1277.02;TL;1346.4;120;1286.4;120;1657.8;False;1656.5;TL;1786.8;120;1898.6;120;1487.8;False;1482.48;TL;1793.2;120;1793.2;120;1407.6;False;1393.73;TL;1681.8;120;1681.8;120;1250.4;False;1245.51;TL;1315.4;120;1323.2;120;1239.2;False;1233.34;TL;1457.2;120;1457.2;120
60;100;1;1480.4;False;1470.93;TL;1603.4;120;1538.4;120;1965.8;False;1952.41;TL;2287.2;120;2287.2;120;1723;False;1701.34;TL;2030;120;2030;120;1617.2;False;1604.48;TL;1923;120;1923;120;1443.2;False;1434.6;TL;1556.2;120;1539.2;120;1427;False;1417.24;TL;1662.6;120;1662.6;120
60;100;2;1442.8;False;1432.26;TL;1579.6;120;1459.2;120;1939;False;1920.47;TL;2105.8;120;2216.8;120;1656.2;False;1629.52;TL;1979;120;1979;120;1570.8;False;1550.83;TL;1806.8;120;1806.8;120;1409;False;1400.3;TL;1622.8;120;1681.8;120;1385.6;False;1383.76;TL;1602.4;120;1602.4;120
60;100;3;1421.2;False;1412.72;TL;1454.8;120;1503.6;120;1898;False;1882.96;TL;2207.8;120;2207.8;120;1649.2;False;1624.99;TL;1972.4;120;1972.4;120;1547.4;False;1527.79;TL;1839.2;120;1839.2;120;1391.2;False;1382.15;TL;1540.4;120;1499.6;120;1368.2;False;1356.97;TL;1615;120;1615;120
60;100;4;1325.6;False;1321.3;TL;1459.2;120;1344.6;120;1787.6;False;1782.77;TL;2152.2;120;2152.2;120;1528.8;False;1526.06;TL;1855.8;120;1855.8;120;1445;False;1437.26;TL;1750;120;1750;120;1306.6;False;1292.86;TL;1546;120;1546;120;1283.6;False;1277.64;TL;1476.4;120;1476.4;120
60;100;5;1419.6;False;1410.08;TL;1501.6;120;1525.8;120;1901.2;False;1874.48;TL;2265.6;120;2265.6;120;1651.8;False;1620.04;TL;1942.6;120;1942.6;120;1540.2;False;1527.13;TL;1849.8;120;1849.8;120;1373.8;False;1369.84;TL;1507.2;120;1427.4;120;1366.2;False;1353.04;TL;1578.4;120;1578.4;120
60;100;6;1315;False;1305.89;TL;1547.6;120;1417.4;120;1734.8;False;1721.63;TL;2046.8;120;2046.8;120;1512.8;False;1489.71;TL;1800.2;120;1800.2;120;1432.2;False;1413.31;TL;1689.2;120;1689.2;120;1276.2;False;1270.78;TL;1529.8;120;1529.8;120;1260.2;False;1253.76;TL;1488.8;120;1488.8;120
60;100;7;1386.8;False;1373.98;TL;1394.8;120;1494.2;120;1842.6;False;1816.86;TL;2150;120;2150;120;1604;False;1586.95;TL;1966.6;120;1966.6;120;1537.2;False;1515.83;TL;1838.4;120;1838.4;120;1357;False;1352.58;TL;1506.4;120;1624;120;1360;False;1337.44;TL;1605.2;120;1605.2;120
60;100;8;1314.8;False;1307.89;TL;1566.4;120;1361.4;120;1723.6;False;1709.69;TL;2063.2;120;2063.2;120;1519.8;False;1503.1;TL;1829.6;120;1829.6;120;1432.4;False;1413.52;TL;1728.8;120;1728.8;120;1288.8;False;1274.61;TL;1529.2;120;1529.2;120;1265.6;False;1254.67;TL;1497.6;120;1497.6;120
60;100;9;1392.2;False;1388.79;TL;1433.6;120;1405;120;1893.4;False;1882.07;TL;2013.2;120;2113.8;120;1617;False;1602.01;TL;1949.6;120;1949.6;120;1535.8;False;1516.23;TL;1796.8;120;1796.8;120;1365.2;False;1362.97;TL;1409.6;120;1380.2;120;1362;False;1347.94;TL;1573.4;120;1573.4;120
60;100;10;1391;False;1384.25;TL;1443.4;120;1576.2;120;1871.2;False;1861.16;TL;1968.2;120;1875.4;120;1565.6;False;1556.81;TL;1887;120;1887;120;1477.6;False;1472.8;TL;1788.2;120;1788.2;120;1339.6;False;1337.43;TL;1402.4;120;1341.6;120;1316.4;False;1315.47;TL;1568.4;120;1568.4;120
72;20;1;307.4;True;307.4;0.62;307.4;0.65;307.4;0.54;430.4;True;430.4;8.32;430.4;8.41;430.4;8.53;377.4;True;377.4;1.24;377.4;1.2;377.4;1.17;353.4;True;353.4;6.74;353.4;6.6;353.4;6.65;307.4;True;307.4;5.51;307.4;6.2;307.4;5.93;302.4;True;302.4;79.19;302.4;76.48;302.4;52.24
72;20;2;313.4;True;313.4;0.77;313.4;0.89;313.4;0.5;431.4;True;431.4;5.03;431.4;5.21;431.4;2.81;381.4;True;381.4;5.7;381.4;5.19;381.4;4.79;358.4;True;358.4;19.22;358.4;18.64;358.4;3.93;308.4;True;308.4;0.95;308.4;0.99;308.4;0.97;307.4;True;307.4;35.28;307.4;34.72;307.4;34.41
72;20;3;319.4;True;319.4;7.44;319.4;8.69;319.4;15.5;429.4;True;429.4;1.72;429.4;1.81;429.4;2.44;391.4;True;391.4;1.8;391.4;1.53;391.4;1.53;359.4;True;359.4;2.5;359.4;2.39;359.4;2.72;313.4;True;313.4;9.58;313.4;10.02;313.4;9.92;304.4;True;304.4;16.72;304.4;16.3;304.4;16.32
72;20;4;316.6;True;316.6;3.09;316.6;3.51;316.6;2.48;420.4;True;420.4;8.88;420.4;9.31;420.4;2.28;355.6;True;355.6;4.31;355.6;3.7;355.6;3.81;332.6;True;332.6;1.48;332.6;1.43;332.6;1.53;307.4;True;307.4;61.73;307.4;66.91;307.4;23.61;296.4;True;296.4;24.15;296.4;23.02;296.4;6.37
72;20;5;297.6;True;297.6;6.13;297.6;7.24;297.6;2.57;389.4;True;389.4;0.88;389.4;0.95;389.4;0.94;377.4;True;377.4;14.45;377.4;13.03;377.4;8.77;342.4;True;342.4;10.77;342.4;10.43;342.4;9.8;295.4;True;295.4;3.91;295.4;4.16;295.4;5.46;291.4;True;291.4;11.65;291.4;11.18;291.4;17.55
72;20;6;278.4;True;278.4;0.55;278.4;0.63;278.4;0.49;378.4;True;378.4;1.31;378.4;1.44;378.4;2.07;343.4;True;343.4;1.14;343.4;1.02;343.4;1.04;320.4;True;320.4;5.94;320.4;5.72;320.4;4.4;278.4;True;278.4;1.12;278.4;1.36;278.4;1.15;277.4;True;277.4;7.3;277.4;7.04;277.4;6.35
72;20;7;313.4;True;313.4;6.97;313.4;7.55;313.4;8.23;408.4;True;408.4;11.15;408.4;12.25;408.4;12.15;355.4;True;355.4;12.47;355.4;10.83;355.4;10.37;326.4;True;326.4;4.38;326.4;4.2;326.4;4.47;297.4;True;297.4;8.66;297.4;8.98;297.4;8.55;296.4;True;296.4;91.87;296.4;87.96;296.4;82.7
72;20;8;299.4;True;299.4;0.68;299.4;0.75;299.4;1;431.4;True;431.4;5.24;431.4;5.76;431.4;5.73;342.4;True;342.4;1.59;342.4;1.27;342.4;1.62;327.4;True;327.4;15.3;327.4;14.63;327.4;9.13;293.4;True;293.4;2.82;293.4;2.86;293.4;4.02;289.4;True;289.4;14.54;289.4;14.07;289.4;12.17
72;20;9;317.4;True;317.4;10.57;317.4;2.54;317.4;4.62;437.4;True;437.4;0.38;437.4;0.42;437.4;0.41;387.4;True;387.4;0.64;387.4;0.5;387.4;0.53;362.4;True;362.4;0.83;362.4;0.78;362.4;0.81;306.4;True;306.4;0.35;306.4;0.35;306.4;0.36;306.4;True;306.4;2.57;306.4;2.48;306.4;2.48
72;20;10;290.6;True;290.6;1.14;290.6;1.26;290.6;1.15;389.4;True;389.4;1.35;389.4;1.48;389.4;1.71;345.4;True;345.4;6.78;345.4;5.4;345.4;4.85;320.4;True;320.4;3.01;320.4;2.81;320.4;3;283.4;True;283.4;2.9;283.4;2.94;283.4;3.78;279.6;True;279.6;14.96;279.6;14.44;279.6;12.82
72;30;1;427.2;True;427.2;369.21;427.2;74.75;427.2;120;596;True;596;49.06;596;48.72;596;62.63;533.2;True;533.2;96.86;534.2;20.04;533.2;32.31;495.2;True;495.2;9.29;495.2;9.26;495.2;9.37;425.2;True;425.2;869.89;427.2;63.38;425.2;120;422.2;True;422.2;3144.3;422.4;93.17;438;120
72;30;2;448.6;True;448.6;488.38;489.6;120;489.6;120;599.6;True;599.6;8.13;599.6;8.09;599.6;4.27;574.6;True;574.6;547.73;634.6;120;574.6;67.37;517.6;True;517.6;367.37;571.6;120;517.6;52.07;443.8;True;443.8;512.98;445.8;112.5;443.8;110.18;436.8;True;436.8;577.23;436.8;120;436.8;113.22
72;30;3;408;True;408;62.1;408;27.44;408;73.97;559.6;True;559.6;73.27;561.6;40.35;565.6;120;465;True;465;20.2;465;20.01;465;19.8;443;True;443;46.94;443;46.52;443;47.78;395.2;True;395.2;9.93;395.2;9.77;395.2;10.48;388.2;True;388.2;43.2;388.2;43.17;388.2;41.74
72;30;4;430.8;True;430.8;262.63;434.6;28.72;432.8;120;549.8;True;549.8;11.34;549.8;11.17;549.8;10.91;499.6;True;499.6;12.61;499.6;12.53;499.6;13.59;468.6;True;468.6;171.42;468.6;101.07;468.6;120;414.8;True;414.8;209.4;414.8;19.06;414.8;120;410.6;True;410.6;43.08;410.6;42.86;410.6;64.85
72;30;5;436.8;True;436.8;189.87;436.8;32.91;436.8;113.68;561.8;True;561.8;30.42;561.8;29.99;561.8;69.18;485.8;True;485.8;27.68;485.8;27.54;485.8;54.52;463.8;True;463.8;60.45;463.8;59.93;507.8;120;417.8;True;417.8;23.77;417.8;23.26;417.8;47.79;416.8;True;416.8;1793.5;460.6;120;460.6;120
72;30;6;423.8;True;423.8;85.92;423.8;39.06;423.8;28.88;572.8;True;572.8;256.59;572.8;86.95;572.8;120;507.8;True;507.8;286.69;507.8;65.37;507.8;117.22;468.8;True;468.8;70.04;468.8;69.12;468.8;120;410.8;True;410.8;11.18;410.8;10.85;410.8;9.04;406.8;True;406.8;40.85;406.8;40.71;406.8;67.93
72;30;7;424.6;True;424.6;248.89;425.8;20.34;424.6;120;571.6;True;571.6;13.41;571.6;13.15;571.6;29.46;505.6;True;505.6;205.8;507.8;42;505.6;54.96;468.2;True;468.2;30.88;468.2;30.63;468.2;47.78;407.2;True;407.2;7.29;407.2;7.21;407.2;7.89;403.2;True;403.2;21.88;403.2;21.78;403.2;29.55
72;30;8;436.8;True;436.8;405.18;486.6;120;436.8;120;580.6;True;580.6;15.59;580.6;15.23;580.6;27.2;520.6;True;520.6;128.22;520.6;120;520.6;77.62;479.8;True;479.8;26.91;479.8;26.61;479.8;23.18;421.6;True;421.6;36.34;421.6;36.13;421.6;53.79;414.8;True;414.8;64.32;414.8;64.14;414.8;102.3
72;30;9;438.6;True;438.6;895.97;441.6;72.26;441.6;120;589.6;True;589.6;280.19;594.6;41.87;589.6;120;512.6;True;512.6;918.97;517.6;40.63;513.6;120;489.8;True;489.8;1664.19;499.6;79.82;520.8;120;424.6;True;424.6;267;430.6;64.42;424.6;72.97;422.6;True;422.6;3047.29;433.6;47.32;424.6;120
72;30;10;425.8;True;425.8;680.26;436.8;37.97;433.8;120;565.8;True;565.8;8.45;565.8;8.39;565.8;29.45;478.6;True;478.6;18.98;478.6;18.81;478.6;40.53;455.6;True;455.6;42.55;455.6;42.21;455.6;109.9;403.8;True;403.8;7.44;403.8;7.09;403.8;22.69;403.8;True;403.8;1330.33;403.8;67.41;403.8;120
72;40;1;576;True;576;532.53;576;70.4;576;120;777;True;777;2619.28;873;120;843.2;120;704;False;703.1;TL;710;110.48;718.2;120;646.2;True;646.2;1899.84;722;120;676.4;120;563.2;True;563.2;1740.24;635.8;120;574.2;120;554.2;True;554.2;604.34;554.2;120;554.2;120
72;40;2;546.6;True;546.6;121.71;549.8;58.05;549.8;120;727.2;True;727.2;21.82;727.2;20.97;727.2;58.06;640.6;True;640.6;105.58;675;109.42;716.4;120;606.8;True;606.8;234.35;667.6;120;667.6;120;535.8;True;535.8;99.01;538.2;60.43;535.8;120;525.6;True;525.6;109.47;543;112.5;530.4;120
72;40;3;565.2;True;565.2;36.57;565.2;13.51;565.2;18.05;772.2;True;772.2;2628.83;852.8;120;776;120;682.4;True;682.4;34.23;682.4;34.09;682.4;37.34;652;True;652;2204.05;733;120;733;120;556.2;True;556.2;45.88;562;20.8;556.2;58.04;554;True;554;281.66;565;117.69;554;120
72;40;4;547.2;True;547.2;5.32;547.2;4.92;547.2;33.34;722.8;True;722.8;442.09;742.2;89.76;728.8;120;654.8;True;654.8;73.65;654.8;76.13;759;120;600;True;600;97.79;600;97.48;704.2;120;539;True;539;239.71;552.2;39.3;541;120;536.4;True;536.4;572.67;542.2;87.13;546.2;120
72;40;5;552;False;551.16;TL;552;32.42;628.8;120;710;True;710;24.23;710;23.04;710;61.22;643.8;True;643.8;36.63;643.8;37.76;643.8;66.93;601.8;True;601.8;60.64;601.8;61.07;609.8;120;536;True;536;22.7;536;22.16;605;120;529;True;529;169.55;529;88.47;591;120
72;40;6;569;True;569;295.8;576;98.84;569;120;755.8;True;755.8;3282.72;769.8;51.27;767.8;120;654;True;654;470.58;658;104.47;745.2;120;620;True;620;1720.48;692;120;692;120;557;True;557;1151.21;558;106.33;563;120;545;True;545;910.32;597;120;597;120
72;40;7;556.8;True;556.8;94.24;556.8;24.45;556.8;38.65;740;True;740;461.39;830.2;120;744;120;655;True;655;216.78;750.8;120;745;120;616;True;616;403.74;698;120;696;120;551;True;551;1139.77;560;83.14;553;120;540;True;540;1726.89;595;120;541;120
72;40;8;541.6;False;533.63;TL;548.4;59.55;580.6;120;733.4;True;733.4;260.69;733.4;57.02;752.4;120;622.4;True;622.4;111.3;629.8;69.6;623.4;120;588.8;True;588.8;90.73;588.8;91.52;625.8;120;519.8;True;519.8;961.25;522.4;43.7;519.8;120;509.6;True;509.6;134.46;548.8;120;509.6;120
72;40;9;531.4;True;531.4;75.35;534.4;39.91;531.4;120;694.4;True;694.4;49.4;694.4;47.16;694.4;58.75;604.4;True;604.4;70.21;604.4;69.25;604.4;102.81;556.2;True;556.2;87.04;556.2;87.87;556.2;87.9;516.6;False;516.27;TL;518.6;61.48;517.6;120;499.6;True;499.6;151.68;499.6;99.7;518.6;120
72;40;10;556.8;True;556.8;54.7;556.8;15.22;556.8;62.61;741.2;True;741.2;17.81;741.2;16.8;741.2;35.51;655.2;True;655.2;379.12;659.2;115.73;656.2;120;615.2;True;615.2;373.73;678.2;120;678.2;120;537.2;True;537.2;16.27;537.2;15.92;537.2;32.19;533.2;True;533.2;211.28;533.2;68.66;533.2;120
72;50;1;697.4;True;697.4;1878.22;710.4;82.35;705.4;120;946;False;945.71;TL;988;110.22;1070;120;784;True;784;309.13;917.4;120;917.4;120;752;True;752;1654.81;840.4;120;840.4;120;677.2;True;677.2;146.88;677.2;59.13;677.2;120;664.2;True;664.2;957.49;751.4;120;751.4;120
72;50;2;561.4;True;561.4;384.73;561.4;45.48;561.4;120;783.4;True;783.4;1157.98;860.8;120;860.8;120;692.4;True;692.4;3238.53;798;120;798;120;646.4;True;646.4;724.31;713.4;120;713.4;120;557.4;True;557.4;277.26;557.4;87.06;557.4;113.64;551.4;True;551.4;731.34;615.2;120;615.2;120
72;50;3;656.2;False;654.84;TL;705.6;120;656.2;120;896;True;896;107.47;958.2;120;898;120;787;True;787;368.23;892;120;892;120;731.2;True;731.2;569.19;813;120;813;120;643.2;True;643.2;98.79;697.2;120;643.2;120;636;True;636;295.62;688.2;120;653;120
72;50;4;681.6;False;680.33;TL;705.6;120;683.8;120;911.8;True;911.8;72.67;928.8;68.63;911.8;75.9;811.8;True;811.8;1368.72;936.6;120;936.6;120;758.8;True;758.8;694.34;858.6;120;858.6;120;659.8;True;659.8;1390.8;672.8;47.76;659.8;120;655.8;True;655.8;462.98;672.8;120;666.8;120
72;50;5;703.2;True;703.2;3380.65;710.4;120;703.2;120;937.2;False;933.7;TL;958.2;111.13;996.8;120;841.4;False;837.09;TL;978.6;120;978.6;120;800.2;False;793.8;TL;907.6;120;907.6;120;690.6;False;689.57;TL;705.2;120;698.6;120;677.6;True;677.6;999.25;761.6;120;760.6;120
72;50;6;670.2;False;669.8;TL;698.2;120;670.2;120;877;True;877;87.52;879;58.24;877;103.78;793.6;True;793.6;157.25;851.2;120;845.4;120;748.4;True;748.4;652.61;862.4;120;862.4;120;663.2;True;663.2;436.1;692.4;120;663.2;120;656;False;650.71;TL;733.4;120;733.4;120
72;50;7;604.8;False;557.72;TL;643.8;120;604.8;120;763;False;761.9;TL;860;120;860;120;651;False;650.43;TL;743.4;120;743.4;120;621;False;614.49;TL;703;120;703;120;551;False;548.29;TL;619;120;579.8;120;537;True;537;2781.91;604;120;604;120
72;50;8;580.8;False;566.7;TL;631;120;631;120;789.8;False;778.6;TL;872;120;872;120;663.2;True;663.2;1207.17;772;120;772;120;636.8;False;627.9;TL;728;120;728;120;558;False;555.93;TL;608.2;120;596.4;120;552.8;False;549.56;TL;612;120;612;120
72;50;9;564.2;False;561.38;TL;627;120;564.2;120;772.2;True;772.2;1671.72;876.8;120;876.8;120;673.2;True;673.2;622.31;747.2;120;747.2;120;635.2;True;635.2;1037.31;707.2;120;707.2;120;547.2;False;545.35;TL;547.2;51.62;547.2;120;543.2;True;543.2;506.35;614;120;614;120
72;50;10;666.6;True;666.6;37.16;666.6;22.46;666.6;55.54;909.6;True;909.6;107.14;978.2;120;911.4;120;794.8;True;794.8;779.28;921.6;120;921.6;120;757.6;True;757.6;1851.26;853.8;120;853.8;120;650.6;True;650.6;172.18;651.6;83.75;650.6;120;643.6;True;643.6;241.5;720.6;120;720.6;120
72;60;1;700.6;True;700.6;2228.78;794.2;120;741;120;925;False;918.97;TL;1079;120;1079;120;857.2;False;837.31;TL;975.6;120;975.6;120;782.6;False;778;TL;880.6;120;880.6;120;696.2;False;689.59;TL;770.6;120;770.6;120;685.6;False;677.11;TL;772.2;120;772.2;120
72;60;2;676.8;False;672.26;TL;676.8;120;681.6;120;947.4;False;934.3;TL;1072.4;120;1072.4;120;818.6;False;801.27;TL;965.6;120;965.6;120;769.6;False;758.79;TL;906.4;120;906.4;120;664.6;False;662.76;TL;761.6;120;761.6;120;655.6;True;655.6;3423.98;744.4;120;744.4;120
72;60;3;771.2;False;765.53;TL;816;120;774.2;120;1014.2;True;1014.2;992.28;1111;120;1140.6;120;911.6;True;911.6;661.07;1062.2;120;1062.2;120;856.4;False;853.82;TL;987.4;120;987.4;120;741.2;True;741.2;46.84;741.2;56.56;741.2;40.62;737.2;True;737.2;778.14;832;120;832;120
72;60;4;681.6;False;674.73;TL;681.6;100.97;681.6;120;924.6;False;922.94;TL;1084.6;120;1084.6;120;843;False;832.18;TL;947.2;120;947.2;120;780.6;False;770.82;TL;896.4;120;896.4;120;669.6;False;666.85;TL;669.6;87.16;669.6;120;658.6;True;658.6;1437.13;736.6;120;736.6;120
72;60;5;811.2;True;811.2;3032.28;811.2;71.58;830.4;120;1116.4;False;1111.28;TL;1135.8;120;1272.8;120;956.2;True;956.2;656.23;1125.6;120;1125.6;120;906.2;True;906.2;1686.45;999.2;120;999.2;120;805.6;False;804.38;TL;834.8;120;893.8;120;788.2;True;788.2;443.61;883.2;120;883.2;120
72;60;6;825.6;True;825.6;403.34;844.8;120;825.6;120;1121.6;False;1115.31;TL;1285.2;120;1285.2;120;1026.6;False;1012.01;TL;1192.6;120;1192.6;120;964.4;False;944.78;TL;1086.4;120;1086.4;120;820.6;False;818.77;TL;926.6;120;905.8;120;819.6;False;811.26;TL;934;120;934;120
72;60;7;812.6;True;812.6;1228.3;836.6;120;825.6;120;1095.4;False;1095;TL;1134.4;120;1263.4;120;921.6;True;921.6;545;1075.8;120;1075.8;120;906.6;False;899.19;TL;1026.6;120;1026.6;120;798.4;False;796.19;TL;815.6;120;930.4;120;790.8;False;788.2;TL;897.8;120;897.8;120
72;60;8;792;True;792;70.72;830.4;120;796.8;120;1080.2;True;1080.2;528.34;1133.6;120;1237.4;120;957;True;957;3096.62;1116;120;1116;120;887.2;True;887.2;2234.34;1035;120;1035;120;784.4;False;782.53;TL;819.6;120;797.2;120;770;True;770;520.26;866;120;866;120
72;60;9;657.6;False;656.05;TL;657.6;104.17;770.6;120;928.4;False;906.4;TL;1060.2;120;1060.2;120;809.6;False;798.01;TL;941.6;120;941.6;120;769.6;False;747.88;TL;872.6;120;872.6;120;646.8;False;645.9;TL;749.4;120;749.4;120;650.6;False;639.59;TL;747.6;120;747.6;120
72;60;10;790.6;True;790.6;53.16;828.8;120;790.6;66.92;1077.2;True;1077.2;1917.17;1127.6;120;1220.8;120;951.2;True;951.2;310.56;1091.2;120;1091.2;120;898.4;False;895.15;TL;1020.8;120;1020.8;120;782.4;True;782.4;1896.03;785.4;57.96;782.4;120;772.4;True;772.4;1165.81;868;120;868;120
72;70;1;829;False;822.9;TL;952.2;120;905.8;120;1112.8;False;1110.14;TL;1299.2;120;1299.2;120;991.8;False;979.35;TL;1159.8;120;1159.8;120;925.8;False;919.94;TL;1065;120;1065;120;817.8;False;810.38;TL;941.6;120;941.6;120;812.8;False;798.69;TL;935.6;120;935.6;120
72;70;2;903;True;903;161.52;983.8;120;903;120;1214.8;True;1214.8;1117.4;1393.6;120;1393.6;120;1028.8;True;1028.8;1939.96;1203.8;120;1203.8;120;988.8;False;980.55;TL;1094;120;1094;120;878.8;True;878.8;182.11;944.6;120;893;120;866.8;False;865.95;TL;966.6;120;966.6;120
72;70;3;948.8;False;942.46;TL;953.8;120;960;120;1293.8;False;1282.91;TL;1349.8;120;1496.4;120;1124;False;1111.55;TL;1326;120;1326;120;1060;False;1052.36;TL;1229;120;1229;120;925;True;925;2504.93;1052.4;120;956;120;924;False;911.11;TL;1043.8;120;1043.8;120
72;70;4;835.8;False;831.49;TL;955.6;120;835.8;120;1129.6;False;1124.72;TL;1317.2;120;1317.2;120;998.8;True;998.8;1134.38;1203.6;120;1203.6;120;929.8;False;925.93;TL;1126.2;120;1126.2;120;818.8;False;817.6;TL;946.6;120;965.2;120;808.8;False;808.13;TL;937.4;120;937.4;120
72;70;5;816;False;806.08;TL;937.8;120;931.2;120;1121.6;False;1095.61;TL;1300.4;120;1300.4;120;957.6;False;951.7;TL;1153.6;120;1153.6;120;937.8;False;891.95;TL;1074.8;120;1074.8;120;809;False;790.4;TL;930.6;120;930.6;120;808;False;777.26;TL;909.8;120;909.8;120
