;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
24;150;4;4831.8;True;4831.8;77.63;4838;26.49;4831.8;120;5848.6;True;5848.6;578.31;5875.4;120;5848.6;120;4783.4;True;4783.4;516.62;4785.4;75.72;4787.4;120;4629.2;True;4629.2;103.08;4633.2;19.85;4629.2;71.26;4557.4;True;4557.4;2913.96;4575.2;120;4560.2;120;4405.2;True;4405.2;1011.57;4409.2;99.18;4408.2;120
24;150;5;4784.8;True;4784.8;107.1;4800.2;120;4784.8;120;5746.8;True;5746.8;565.09;5768;120;5746.8;120;4739.6;True;4739.6;2082.67;4775.4;120;4742.2;120;4596.2;True;4596.2;1638.81;4606.6;120;4599.6;120;4462.2;True;4462.2;161.78;4529.6;120;4462.2;120;4342;True;4342;2905.54;4344.8;120;4351.2;120
24;150;6;4571.6;False;4561.3;TL;4615.4;120;4610.6;120;5495.6;False;5489.33;TL;5498;120;5547.8;120;4545.4;False;4540.78;TL;4549.8;76.84;4574.4;120;4418.8;False;4402.38;TL;4420.8;120;4437.8;120;4329.8;False;4327.05;TL;4353.6;120;4344.8;120;4165.6;False;4161.38;TL;4171;120;4206.2;120
24;150;7;4435.6;True;4435.6;1675.38;4440.4;120;4462.2;120;5273.8;True;5273.8;2237.79;5294.4;120;5276;120;4387.2;True;4387.2;63.54;4397.8;120;4387.2;39.15;4269.2;True;4269.2;1416.61;4271.4;103.24;4283.4;120;4172.8;True;4172.8;2410.56;4210.8;120;4186.8;120;4039.8;True;4039.8;1848.57;4051.8;120;4040.8;120
24;150;8;4256.4;False;4249.2;TL;4263.6;120;4283.4;120;5108.6;True;5108.6;1835.36;5114.6;107.24;5145.8;120;4259.2;True;4259.2;2743.61;4260.2;96.46;4264.2;120;4083.2;True;4083.2;2663.33;4085.2;65.35;4084.2;120;4017.6;False;4011.14;TL;4020.4;120;4033.8;120;3904;False;3900.93;TL;3922.2;120;3931.2;120
24;150;9;4618.6;False;4617.84;TL;4618.6;51.86;4620.6;120;5578.2;True;5578.2;518.2;5580.2;53.67;5581.2;120;4591.8;True;4591.8;2906.61;4622.6;120;4598.2;120;4445.2;True;4445.2;1594.1;4475.8;120;4448.4;120;4369.2;False;4366.07;TL;4414;120;4373.8;120;4225.2;True;4225.2;210.61;4228;118.67;4232;120
24;150;10;4282;True;4282;2184.59;4286;120;4287;120;5107.8;True;5107.8;1008.56;5112;102.02;5107.8;120;4324.6;True;4324.6;3418.7;4335.4;120;4333;120;4167;False;4160.17;TL;4184.8;120;4182.6;120;4042.8;False;4037.01;TL;4106.2;120;4045.8;120;3928;False;3923.41;TL;3946.6;120;3928;120
24;175;1;5128;False;5123.46;TL;5146.4;120;5130.4;120;6219.8;False;6200.83;TL;6271.2;120;6289.2;120;5148;True;5148;3328.4;5159;120;5179;120;4990.2;False;4972.72;TL;4999.2;119.21;5001.2;120;4819.4;False;4817.06;TL;4862.8;120;4833.4;120;4699.4;False;4689.87;TL;4735;120;4758.4;120
24;175;2;5173.8;False;5169.01;TL;5173.8;111.23;5212.6;120;6287.2;False;6277.44;TL;6321.6;120;6307.8;120;5150.2;False;5138.17;TL;5160.8;120;5168.2;120;5008.6;False;4988.86;TL;5013;118.65;5034.4;120;4902.8;False;4894.93;TL;4925;120;4956;120;4732;True;4732;2893.91;4759.2;120;4756.4;120
24;175;3;5138.4;True;5138.4;698.88;5139.4;98.59;5149;120;6209.4;False;6208.24;TL;6211.4;36.21;6219.6;120;5073.4;True;5073.4;1599.87;5076.4;74.39;5086.4;120;4922.8;False;4922.09;TL;4950;118.53;4926;120;4823.2;True;4823.2;2052.62;4833.4;120;4838.2;120;4710.6;False;4703.66;TL;4710.6;120;4722;120
24;175;4;5158.4;True;5158.4;1079.53;5256.4;120;5188.4;120;6180.2;False;6176.9;TL;6231.2;120;6191.6;120;5163;False;5158.52;TL;5168;120;5174.2;120;4969.2;True;4969.2;2076.48;5042.4;118.86;4979.2;120;4867.8;True;4867.8;2168.65;4928.8;120;4873;120;4740.8;False;4732.52;TL;4746;120;4754.8;120
24;175;5;5437.2;False;5436.78;TL;5437.2;103.68;5437.2;120;6598;True;6598;2686.82;6598.2;50.61;6603.2;120;5442.8;True;5442.8;2424.32;5507;120;5445.8;120;5279.4;True;5279.4;2436.2;5283.4;118.65;5284.6;120;5145;True;5145;2225.71;5237.4;120;5156.8;120;4985;True;4985;1213.67;5044.8;120;4985;120
24;175;6;5376.4;False;5371.77;TL;5403.8;120;5392.6;120;6566;False;6554.61;TL;6584.2;120;6596.8;120;5361.6;True;5361.6;3195.4;5388.6;120;5374;120;5193.6;False;5192.11;TL;5247.2;120;5202.6;120;5084.6;False;5078.02;TL;5093.6;120;5102.2;120;4941.8;False;4938.28;TL;4963.2;120;4957;120
24;175;7;5401.2;False;5394.59;TL;5406.4;120;5441;120;6561.6;False;6554.72;TL;6606.8;120;6585.8;120;5365.2;False;5360.53;TL;5369;120;5366.2;120;5190.6;False;5188.14;TL;5200;119.04;5211.4;120;5098.2;False;5094.33;TL;5117.8;120;5109.8;120;4926.6;False;4917.5;TL;4935.6;120;4935.4;120
24;175;8;4925.6;False;4903.5;TL;5006.8;120;4997;120;5954.6;False;5934.25;TL;5976;120;5980;120;4858;False;4849.01;TL;4884.6;120;4870.8;120;4702;False;4680.41;TL;4729.8;119.3;4702.6;120;4645.2;False;4626.86;TL;4740;120;4698.4;120;4504.2;False;4472.22;TL;4532.2;120;4521.8;120
24;175;9;5235.2;False;5233.54;TL;5271.6;120;5246;120;6353.8;False;6353.58;TL;6395.6;120;6363.8;120;5148.4;True;5148.4;2212.97;5175.4;120;5152.4;120;5003.4;False;4994.03;TL;5048;118.78;5010.4;120;4911.4;False;4908.18;TL;4931.2;120;4918.4;120;4755;True;4755;841.62;4774.6;120;4767.2;120
24;175;10;5056;True;5056;358.65;5098.2;120;5072.2;120;6003.4;False;5998.91;TL;6005.4;120;6035.4;120;5010.4;False;5006.06;TL;5024.2;120;5016.4;120;4853.6;True;4853.6;1981.99;4871.6;120;4866.8;120;4798.4;True;4798.35;TL;4816.4;120;4806.6;120;4621.2;True;4621.2;161.58;4640.2;120;4656.4;120
24;200;1;5434.6;False;5418.5;TL;5517.4;120;5434.6;120;6537.6;False;6520.22;TL;6549.8;120;6558.8;120;5480;False;5456.32;TL;5500;120;5505.6;120;5274.6;False;5254.01;TL;5359.2;120;5290.2;120;5150;False;5139.37;TL;5189.6;120;5205.4;120;5007.2;False;4985.48;TL;5044.4;120;5018.4;120
24;200;2;5990.2;False;5983.93;TL;6011.4;120;6007.6;120;7321.8;False;7314.87;TL;7382.6;120;7326.4;120;6057;False;6056.13;TL;6147.2;120;6069.2;120;5832.6;False;5830.36;TL;5860.8;120;5844.4;120;5681.4;False;5678.38;TL;5751.6;120;5726.4;120;5540;False;5531.88;TL;5639.8;120;5556.2;120
24;200;3;5795.4;False;5782.52;TL;5847.2;120;5809.8;120;6974;False;6971.79;TL;7083.4;120;7007.4;120;5829;False;5821.34;TL;5926.4;120;5854;120;5597.2;False;5595.11;TL;5672.2;120;5617.2;120;5477.2;False;5476.56;TL;5521.8;120;5482.2;120;5326.8;False;5316.91;TL;5389;120;5336.6;120
24;200;4;6106.2;False;6096.51;TL;6236.2;120;6176.6;120;7278.6;False;7263.77;TL;7388;120;7286.2;120;5969.2;False;5964.95;TL;5982;120;5973.8;120;5784.2;False;5776.55;TL;5882.4;120;5815.4;120;5703.6;False;5694.34;TL;5756.2;120;5730.4;120;5525.2;False;5516.05;TL;5557.4;120;5537.2;120
24;200;5;6119.6;False;6109.14;TL;6145;120;6133.2;120;7400.4;False;7384.43;TL;7506.8;120;7413;120;6051.6;False;6043.84;TL;6070.8;120;6065.6;120;5870;False;5859.76;TL;5927.8;120;5884;120;5737.6;False;5736.12;TL;5749.6;120;5749.4;120;5560;False;5551.21;TL;5622.4;120;5584.2;120
24;200;6;5935.4;False;5924.59;TL;5935.4;120;6117;120;7105.8;False;7090.45;TL;7130;120;7170;120;5877.2;False;5869.15;TL;5889.6;120;5884.2;120;5649.6;False;5646.5;TL;5650.6;120;5664.6;120;5632;False;5594.68;TL;5645.2;120;5691;120;5440.4;False;5417.56;TL;5474;120;5474.8;120
24;200;7;5949.8;False;5938.49;TL;5964.8;120;5956.8;120;7195.2;False;7154.56;TL;7205.4;120;7248.4;120;5978.6;False;5973.9;TL;6089.8;120;5994.6;120;5780.6;False;5772.48;TL;5899.4;120;5790.2;120;5634;False;5623.38;TL;5648.2;120;5636;120;5476.8;False;5464.55;TL;5501.6;120;5487.2;120
24;200;8;6077;False;6068.46;TL;6103.6;120;6101;120;7288.8;False;7281.56;TL;7402.6;120;7306.6;120;6095.2;False;6092.11;TL;6162.8;120;6107.8;120;5888.4;False;5883.82;TL;5901.8;120;5891.4;120;5745;False;5738.31;TL;5844.4;120;5747;120;5567;False;5561.5;TL;5600.4;120;5578.4;120
24;200;9;5628.2;False;5623.04;TL;5781;120;5660;120;6763.6;False;6757.66;TL;6823.6;120;6782;120;5615.4;False;5609.34;TL;5702.4;120;5661.4;120;5425.4;False;5418.88;TL;5449.6;120;5430.2;120;5344.6;False;5336.47;TL;5439.8;120;5353.2;120;5182.8;False;5174.73;TL;5195.4;120;5193.6;120
24;200;10;6229.6;False;6228.01;TL;6266.2;120;6247.2;120;7384.8;False;7383.35;TL;7419.8;120;7408;120;6113.8;True;6113.8;2448.12;6194.2;120;6131.8;120;5902.8;False;5897.44;TL;5973.2;120;5911.8;120;5848.2;False;5844.06;TL;5892;120;5858.6;120;5646;False;5640.57;TL;5672.6;120;5686.8;120
24;225;1;6316.6;False;6308.68;TL;6461.4;120;6347.4;120;7546.8;False;7530.99;TL;7625.8;120;7646.8;120;6341;False;6327.86;TL;6478.4;120;6369.4;120;6097.8;False;6089.12;TL;6215.6;120;6128.2;120;5969.8;False;5957.56;TL;6003.6;120;5999.8;120;5776.8;False;5772.71;TL;5804.4;120;5798.8;120
24;225;2;6411.4;False;6383.16;TL;6511.4;120;7250;120;7712.4;False;7700.34;TL;7792.6;120;7751.2;120;6389;False;6381.32;TL;6506.8;120;6416.2;120;6169.8;False;6155.86;TL;6255.2;120;6286.8;120;6027;False;6018.79;TL;6154.4;120;6183.4;120;5850.2;False;5837.78;TL;5936.6;120;5885;120
24;225;3;6692.4;False;6681.76;TL;6797.6;120;6797.6;120;8090.2;False;8071.75;TL;8224.2;120;8146.8;120;6737.2;False;6725.4;TL;6853.6;120;6747;120;6486.4;False;6463.36;TL;6513.6;120;6512.4;120;6330.2;False;6317.71;TL;6381.2;120;6375.2;120;6117.8;False;6102;TL;6139.4;120;6141.2;120
24;225;4;6094.6;False;6093.26;TL;6247.6;120;6121.8;120;7447.6;False;7429.63;TL;7568.6;120;7493;120;6053.4;False;6033.47;TL;6199.8;120;6104.6;120;5863;False;5845.67;TL;5986.2;120;5891.2;120;5736;False;5721.62;TL;5865.8;120;5744.4;120;5589.6;False;5573.3;TL;5705.6;120;5666.6;120
24;225;5;6493.4;False;6490.41;TL;6621.6;120;6544;120;7766.2;False;7747.53;TL;7963.4;120;7806.8;120;6441.8;False;6434.92;TL;6532.2;120;6483.6;120;6249.6;False;6234.14;TL;6366;120;6357.6;120;6140.4;False;6129.65;TL;6248.6;120;6247.8;120;5959;False;5947.16;TL;6093.6;120;6002;120
24;225;6;5929.4;False;5910.39;TL;6091.8;120;6137.8;120;7127.4;False;7107.33;TL;7244.4;120;7150.4;120;5957.6;False;5945.37;TL;6051.8;120;5981;120;5756.6;False;5746.94;TL;5921.8;120;5787.4;120;5626.2;False;5610.18;TL;5675;120;5668.4;120;5480.6;False;5462.83;TL;5577.4;120;5535.6;120
24;225;7;6496.8;False;6487.75;TL;6641.4;120;6788.6;120;7777;False;7771.36;TL;7880.8;120;7786;120;6466;False;6455.98;TL;6575.2;120;6477.8;120;6256.2;False;6247.47;TL;6383.8;120;6314;120;6156.6;False;6143.13;TL;6262.2;120;6214.4;120;5935.4;False;5930.22;TL;6032;120;6146.2;120
