;;;traversal;traversal;traversal;traversal;traversal;traversal;traversal;traversal;return;return;return;return;return;return;return;return;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;midpoint;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;largest gap;combined;combined;combined;combined;combined;combined;combined;combined;optimal;optimal;optimal;optimal;optimal;optimal;optimal;optimal
;;;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2;;;BPC;BPC;SC-2;SC-2;BPC-DF-2;BPC-DF-2
capacity;numOrders;instNum;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime;BKS;BKS_is_opt;LB tree;runtime;UB;runtime;UB;runtime
30;20;14;5292;True;5292.00;0.00;5292;0.00;5292;0.00;6905;True;6905.00;0.00;6905;0.00;6905;0.00;5441;True;5441.00;0.00;5441;0.00;5441;0.00;4987;True;4987.00;0.00;4987;0.00;4987;0.00;4740;True;4740.00;0.00;4740;0.00;4740;0.00;4534;True;4534.00;0.00;4534;0.00;4534;0.00
30;20;15;4049;True;4049.00;0.00;4049;0.00;4049;0.00;5309;True;5309.00;0.00;5309;0.00;5309;0.00;4123;True;4123.00;0.00;4123;0.00;4123;0.00;3880;True;3880.00;0.00;3880;0.00;3880;0.00;3779;True;3779.00;0.00;3779;0.00;3779;0.01;3538;True;3538.00;0.00;3538;0.00;3538;0.00
30;20;16;6191;True;6191.00;0.00;6191;0.00;6191;0.00;7830;True;7830.00;0.00;7830;0.00;7830;0.00;5875;True;5875.00;0.00;5875;0.00;5875;0.00;5512;True;5512.00;0.00;5512;0.00;5512;0.00;5593;True;5593.00;0.00;5593;0.00;5593;0.00;5106;True;5106.00;0.00;5106;0.00;5106;0.00
30;20;17;6704;True;6704.00;0.00;6704;0.00;6704;0.00;8002;True;8002.00;0.00;8002;0.00;8002;0.00;6192;True;6192.00;0.00;6192;0.00;6192;0.00;5825;True;5825.00;0.00;5825;0.00;5825;0.00;5777;True;5777.00;0.00;5777;0.00;5777;0.00;5395;True;5395.00;0.00;5395;0.00;5395;0.00
30;20;18;5396;True;5396.00;0.00;5396;0.00;5396;0.00;7226;True;7226.00;0.00;7226;0.00;7226;0.00;5542;True;5542.00;0.00;5542;0.00;5542;0.00;5123;True;5123.00;0.00;5123;0.00;5123;0.00;5038;True;5038.00;0.00;5038;0.00;5038;0.00;4755;True;4755.00;0.00;4755;0.00;4755;0.00
30;20;19;5066;True;5066.00;0.02;5066;0.01;5066;0.01;6654;True;6654.00;0.00;6654;0.00;6654;0.00;4782;True;4782.00;0.00;4782;0.00;4782;0.00;4560;True;4560.00;0.02;4560;0.01;4560;0.00;4549;True;4549.00;0.00;4549;0.00;4549;0.00;4291;True;4291.00;0.00;4291;0.00;4291;0.00
30;20;20;7571;True;7571.00;0.00;7571;0.00;7571;0.00;9641;True;9641.00;0.00;9641;0.00;9641;0.00;7130;True;7130.00;0.00;7130;0.00;7130;0.00;6693;True;6693.00;0.00;6693;0.00;6693;0.00;6957;True;6957.00;0.00;6957;0.00;6957;0.00;6302;True;6302.00;0.00;6302;0.00;6302;0.00
30;20;21;4608;True;4608.00;0.00;4608;0.00;4608;0.00;6077;True;6077.00;0.00;6077;0.00;6077;0.00;4673;True;4673.00;0.00;4673;0.00;4673;0.00;4412;True;4412.00;0.00;4412;0.00;4412;0.00;4288;True;4288.00;0.00;4288;0.00;4288;0.00;3996;True;3996.00;0.00;3996;0.00;3996;0.00
30;20;22;4442;True;4442.00;0.03;4442;0.08;4442;0.02;5523;True;5523.00;0.04;5523;0.02;5523;0.02;4459;True;4459.00;0.09;4459;0.04;4459;0.02;4141;True;4141.00;0.05;4141;0.05;4141;0.02;4111;True;4111.00;0.08;4111;0.03;4111;0.01;3831;True;3831.00;0.07;3831;0.07;3831;0.02
30;20;23;5668;True;5668.00;0.00;5668;0.00;5668;0.00;6988;True;6988.00;0.00;6988;0.00;6988;0.00;5566;True;5566.00;0.00;5566;0.00;5566;0.00;5328;True;5328.00;0.00;5328;0.00;5328;0.00;5196;True;5196.00;0.00;5196;0.00;5196;0.00;4823;True;4823.00;0.00;4823;0.00;4823;0.00
30;20;24;6380;True;6380.00;0.00;6380;0.00;6380;0.00;8243;True;8243.00;0.00;8243;0.00;8243;0.00;5863;True;5863.00;0.00;5863;0.00;5863;0.00;5487;True;5487.00;0.00;5487;0.00;5487;0.00;5614;True;5614.00;0.00;5614;0.00;5614;0.00;5062;True;5062.00;0.00;5062;0.00;5062;0.00
30;20;25;5146;True;5146.00;0.06;5146;0.01;5146;0.32;6515;True;6515.00;0.00;6515;0.00;6515;0.00;5125;True;5125.00;0.00;5125;0.00;5125;0.00;4759;True;4759.00;0.00;4759;0.00;4759;0.00;4755;True;4755.00;0.00;4755;0.00;4755;0.00;4402;True;4402.00;0.00;4402;0.00;4402;0.00
30;20;26;5084;True;5084.00;0.00;5084;0.00;5084;0.00;6722;True;6722.00;0.00;6722;0.00;6722;0.00;4945;True;4945.00;0.00;4945;0.00;4945;0.00;4717;True;4717.00;0.00;4717;0.00;4717;0.00;4671;True;4671.00;0.00;4671;0.00;4671;0.00;4357;True;4357.00;0.00;4357;0.00;4357;0.00
30;20;27;5711;True;5711.00;0.00;5711;0.00;5711;0.00;7161;True;7161.00;0.00;7161;0.00;7161;0.00;5435;True;5435.00;0.00;5435;0.00;5435;0.00;5155;True;5155.00;0.00;5155;0.00;5155;0.00;5070;True;5070.00;0.00;5070;0.00;5070;0.00;4705;True;4705.00;0.00;4705;0.00;4705;0.00
30;20;28;5630;True;5630.00;0.00;5630;0.00;5630;0.00;7288;True;7288.00;0.00;7288;0.00;7288;0.00;5540;True;5540.00;0.00;5540;0.00;5540;0.00;5217;True;5217.00;0.00;5217;0.00;5217;0.00;5097;True;5097.00;0.00;5097;0.00;5097;0.00;4744;True;4744.00;0.00;4744;0.00;4744;0.00
30;20;29;4678;True;4678.00;0.00;4678;0.00;4678;0.00;6030;True;6030.00;0.00;6030;0.00;6030;0.00;4549;True;4549.00;0.00;4549;0.00;4549;0.00;4358;True;4358.00;0.00;4358;0.00;4358;0.00;4348;True;4348.00;0.02;4348;0.01;4348;0.00;3958;True;3958.00;0.00;3958;0.00;3958;0.00
30;20;30;4967;True;4967.00;0.00;4967;0.00;4967;0.00;6282;True;6282.00;0.00;6282;0.00;6282;0.00;4680;True;4680.00;0.00;4680;0.00;4680;0.00;4449;True;4449.00;0.00;4449;0.00;4449;0.00;4475;True;4475.00;0.00;4475;0.00;4475;0.00;4121;True;4121.00;0.00;4121;0.00;4121;0.00
